Time_lapsed (hr:mm:ss) --> 00:00:02, Epoch: 1, Training loss: 7.1250267
Time_lapsed (hr:mm:ss) --> 04:15:37, Epoch: 830, Training loss: 1.9226854
Time_lapsed (hr:mm:ss) --> 04:15:38, Epoch: 830, Training loss: 2.1189675
Time_lapsed (hr:mm:ss) --> 04:15:40, Epoch: 830, Training loss: 1.8669198
Time_lapsed (hr:mm:ss) --> 04:15:42, Epoch: 830, Training loss: 1.8651865
Time_lapsed (hr:mm:ss) --> 04:15:44, Epoch: 830, Training loss: 1.8219084
Time_lapsed (hr:mm:ss) --> 04:15:46, Epoch: 830, Training loss: 1.832953
Time_lapsed (hr:mm:ss) --> 04:15:48, Epoch: 830, Training loss: 1.8718714
Time_lapsed (hr:mm:ss) --> 04:15:50, Epoch: 830, Training loss: 1.8899207
Time_lapsed (hr:mm:ss) --> 04:15:51, Epoch: 830, Training loss: 1.9217384
Time_lapsed (hr:mm:ss) --> 04:15:55, Epoch: 831, Training loss: 1.8353953
Time_lapsed (hr:mm:ss) --> 04:15:57, Epoch: 831, Training loss: 2.1210911
Time_lapsed (hr:mm:ss) --> 04:15:59, Epoch: 831, Training loss: 1.8683622
Time_lapsed (hr:mm:ss) --> 04:16:01, Epoch: 831, Training loss: 1.8796973
Time_lapsed (hr:mm:ss) --> 04:16:03, Epoch: 831, Training loss: 1.8328025
Time_lapsed (hr:mm:ss) --> 04:16:04, Epoch: 831, Training loss: 2.0904677
Time_lapsed (hr:mm:ss) --> 04:16:06, Epoch: 831, Training loss: 1.4924544
Time_lapsed (hr:mm:ss) --> 04:16:08, Epoch: 831, Training loss: 1.8732485
Time_lapsed (hr:mm:ss) --> 04:16:10, Epoch: 831, Training loss: 1.970429
Time_lapsed (hr:mm:ss) --> 04:16:14, Epoch: 832, Training loss: 1.7854706
Time_lapsed (hr:mm:ss) --> 04:16:15, Epoch: 832, Training loss: 2.46308
Time_lapsed (hr:mm:ss) --> 04:16:17, Epoch: 832, Training loss: 1.985317
Time_lapsed (hr:mm:ss) --> 04:16:19, Epoch: 832, Training loss: 1.9369233
Time_lapsed (hr:mm:ss) --> 04:16:21, Epoch: 832, Training loss: 1.8283739
Time_lapsed (hr:mm:ss) --> 04:16:23, Epoch: 832, Training loss: 1.8448039
Time_lapsed (hr:mm:ss) --> 04:16:25, Epoch: 832, Training loss: 1.6034241
Time_lapsed (hr:mm:ss) --> 04:16:26, Epoch: 832, Training loss: 1.7583243
Time_lapsed (hr:mm:ss) --> 04:16:28, Epoch: 832, Training loss: 1.9246364
Time_lapsed (hr:mm:ss) --> 04:16:32, Epoch: 833, Training loss: 2.0318685
Time_lapsed (hr:mm:ss) --> 04:16:34, Epoch: 833, Training loss: 2.389448
Time_lapsed (hr:mm:ss) --> 04:16:36, Epoch: 833, Training loss: 1.8073137
Time_lapsed (hr:mm:ss) --> 04:16:38, Epoch: 833, Training loss: 1.8526368
Time_lapsed (hr:mm:ss) --> 04:16:40, Epoch: 833, Training loss: 1.7857422
Time_lapsed (hr:mm:ss) --> 04:16:41, Epoch: 833, Training loss: 1.7184613
Time_lapsed (hr:mm:ss) --> 04:16:43, Epoch: 833, Training loss: 1.7145599
Time_lapsed (hr:mm:ss) --> 04:16:45, Epoch: 833, Training loss: 1.733744
Time_lapsed (hr:mm:ss) --> 04:16:47, Epoch: 833, Training loss: 2.0526526
Time_lapsed (hr:mm:ss) --> 04:16:51, Epoch: 834, Training loss: 2.1243384
Time_lapsed (hr:mm:ss) --> 04:16:53, Epoch: 834, Training loss: 2.1502807
Time_lapsed (hr:mm:ss) --> 04:16:55, Epoch: 834, Training loss: 1.7326667
Time_lapsed (hr:mm:ss) --> 04:16:56, Epoch: 834, Training loss: 2.0055883
Time_lapsed (hr:mm:ss) --> 04:16:58, Epoch: 834, Training loss: 2.13012
Time_lapsed (hr:mm:ss) --> 04:17:00, Epoch: 834, Training loss: 1.6825914
Time_lapsed (hr:mm:ss) --> 04:17:02, Epoch: 834, Training loss: 1.6761832
Time_lapsed (hr:mm:ss) --> 04:17:04, Epoch: 834, Training loss: 1.618549
Time_lapsed (hr:mm:ss) --> 04:17:06, Epoch: 834, Training loss: 1.9774379
Time_lapsed (hr:mm:ss) --> 04:17:09, Epoch: 835, Training loss: 1.8433632
Time_lapsed (hr:mm:ss) --> 04:17:11, Epoch: 835, Training loss: 2.0299292
Time_lapsed (hr:mm:ss) --> 04:17:13, Epoch: 835, Training loss: 1.95718
Time_lapsed (hr:mm:ss) --> 04:17:15, Epoch: 835, Training loss: 1.8098437
Time_lapsed (hr:mm:ss) --> 04:17:17, Epoch: 835, Training loss: 1.818255
Time_lapsed (hr:mm:ss) --> 04:17:19, Epoch: 835, Training loss: 2.17452
Time_lapsed (hr:mm:ss) --> 04:17:20, Epoch: 835, Training loss: 1.7416818
Time_lapsed (hr:mm:ss) --> 04:17:22, Epoch: 835, Training loss: 1.8604168
Time_lapsed (hr:mm:ss) --> 04:17:24, Epoch: 835, Training loss: 2.0730553
Time_lapsed (hr:mm:ss) --> 04:17:28, Epoch: 836, Training loss: 1.9318419
Time_lapsed (hr:mm:ss) --> 04:17:30, Epoch: 836, Training loss: 1.8908281
Time_lapsed (hr:mm:ss) --> 04:17:32, Epoch: 836, Training loss: 1.7862617
Time_lapsed (hr:mm:ss) --> 04:17:33, Epoch: 836, Training loss: 2.2678537
Time_lapsed (hr:mm:ss) --> 04:17:35, Epoch: 836, Training loss: 1.8910327
Time_lapsed (hr:mm:ss) --> 04:17:37, Epoch: 836, Training loss: 1.7646954
Time_lapsed (hr:mm:ss) --> 04:17:39, Epoch: 836, Training loss: 1.6974373
Time_lapsed (hr:mm:ss) --> 04:17:41, Epoch: 836, Training loss: 1.7658798
Time_lapsed (hr:mm:ss) --> 04:17:43, Epoch: 836, Training loss: 1.821049
Time_lapsed (hr:mm:ss) --> 04:17:46, Epoch: 837, Training loss: 2.019816
Time_lapsed (hr:mm:ss) --> 04:17:48, Epoch: 837, Training loss: 2.1044219
Time_lapsed (hr:mm:ss) --> 04:17:50, Epoch: 837, Training loss: 1.959817
Time_lapsed (hr:mm:ss) --> 04:17:52, Epoch: 837, Training loss: 1.9323261
Time_lapsed (hr:mm:ss) --> 04:17:54, Epoch: 837, Training loss: 1.9724842
Time_lapsed (hr:mm:ss) --> 04:17:56, Epoch: 837, Training loss: 2.1548152
Time_lapsed (hr:mm:ss) --> 04:17:57, Epoch: 837, Training loss: 1.4481447
Time_lapsed (hr:mm:ss) --> 04:17:59, Epoch: 837, Training loss: 1.8281691
Time_lapsed (hr:mm:ss) --> 04:18:01, Epoch: 837, Training loss: 1.7861167
Time_lapsed (hr:mm:ss) --> 04:18:05, Epoch: 838, Training loss: 1.7968895
Time_lapsed (hr:mm:ss) --> 04:18:07, Epoch: 838, Training loss: 2.2742617
Time_lapsed (hr:mm:ss) --> 04:18:08, Epoch: 838, Training loss: 1.8640475
Time_lapsed (hr:mm:ss) --> 04:18:10, Epoch: 838, Training loss: 1.809865
Time_lapsed (hr:mm:ss) --> 04:18:12, Epoch: 838, Training loss: 2.1444263
Time_lapsed (hr:mm:ss) --> 04:18:14, Epoch: 838, Training loss: 1.7957274
Time_lapsed (hr:mm:ss) --> 04:18:16, Epoch: 838, Training loss: 1.7602621
Time_lapsed (hr:mm:ss) --> 04:18:18, Epoch: 838, Training loss: 1.8449347
Time_lapsed (hr:mm:ss) --> 04:18:20, Epoch: 838, Training loss: 1.8369502
Time_lapsed (hr:mm:ss) --> 04:18:24, Epoch: 839, Training loss: 1.9936041
Time_lapsed (hr:mm:ss) --> 04:18:25, Epoch: 839, Training loss: 2.4151182
Time_lapsed (hr:mm:ss) --> 04:18:27, Epoch: 839, Training loss: 1.673411
Time_lapsed (hr:mm:ss) --> 04:18:29, Epoch: 839, Training loss: 1.8660187
Time_lapsed (hr:mm:ss) --> 04:18:31, Epoch: 839, Training loss: 1.7386487
Time_lapsed (hr:mm:ss) --> 04:18:33, Epoch: 839, Training loss: 1.6504905
Time_lapsed (hr:mm:ss) --> 04:18:35, Epoch: 839, Training loss: 1.7413113
Time_lapsed (hr:mm:ss) --> 04:18:37, Epoch: 839, Training loss: 1.7125738
Time_lapsed (hr:mm:ss) --> 04:18:38, Epoch: 839, Training loss: 2.2859745
Time_lapsed (hr:mm:ss) --> 04:18:42, Epoch: 840, Training loss: 2.013279
Time_lapsed (hr:mm:ss) --> 04:18:44, Epoch: 840, Training loss: 1.8519063
Time_lapsed (hr:mm:ss) --> 04:18:46, Epoch: 840, Training loss: 2.0340967
Time_lapsed (hr:mm:ss) --> 04:18:48, Epoch: 840, Training loss: 1.7849518
Time_lapsed (hr:mm:ss) --> 04:18:50, Epoch: 840, Training loss: 1.9908042
Time_lapsed (hr:mm:ss) --> 04:18:51, Epoch: 840, Training loss: 1.7863525
Time_lapsed (hr:mm:ss) --> 04:18:53, Epoch: 840, Training loss: 1.7849095
Time_lapsed (hr:mm:ss) --> 04:18:55, Epoch: 840, Training loss: 1.7744519
Time_lapsed (hr:mm:ss) --> 04:18:57, Epoch: 840, Training loss: 1.8171164
Time_lapsed (hr:mm:ss) --> 04:19:01, Epoch: 841, Training loss: 1.8280251
Time_lapsed (hr:mm:ss) --> 04:19:03, Epoch: 841, Training loss: 2.098043
Time_lapsed (hr:mm:ss) --> 04:19:04, Epoch: 841, Training loss: 1.8923244
Time_lapsed (hr:mm:ss) --> 04:19:06, Epoch: 841, Training loss: 1.7963102
Time_lapsed (hr:mm:ss) --> 04:19:08, Epoch: 841, Training loss: 1.9638247
Time_lapsed (hr:mm:ss) --> 04:19:10, Epoch: 841, Training loss: 1.8338518
Time_lapsed (hr:mm:ss) --> 04:19:12, Epoch: 841, Training loss: 1.8794662
Time_lapsed (hr:mm:ss) --> 04:19:14, Epoch: 841, Training loss: 1.9349164
Time_lapsed (hr:mm:ss) --> 04:19:16, Epoch: 841, Training loss: 1.8917583
Time_lapsed (hr:mm:ss) --> 04:19:19, Epoch: 842, Training loss: 1.8318207
Time_lapsed (hr:mm:ss) --> 04:19:21, Epoch: 842, Training loss: 2.143687
Time_lapsed (hr:mm:ss) --> 04:19:23, Epoch: 842, Training loss: 1.83237
Time_lapsed (hr:mm:ss) --> 04:19:25, Epoch: 842, Training loss: 2.2923493
Time_lapsed (hr:mm:ss) --> 04:19:27, Epoch: 842, Training loss: 1.8498411
Time_lapsed (hr:mm:ss) --> 04:19:29, Epoch: 842, Training loss: 1.8682657
Time_lapsed (hr:mm:ss) --> 04:19:30, Epoch: 842, Training loss: 1.668887
Time_lapsed (hr:mm:ss) --> 04:19:32, Epoch: 842, Training loss: 1.8852762
Time_lapsed (hr:mm:ss) --> 04:19:34, Epoch: 842, Training loss: 2.2006257
Time_lapsed (hr:mm:ss) --> 04:19:38, Epoch: 843, Training loss: 1.8011392
Time_lapsed (hr:mm:ss) --> 04:19:40, Epoch: 843, Training loss: 2.1764777
Time_lapsed (hr:mm:ss) --> 04:19:42, Epoch: 843, Training loss: 1.83409
Time_lapsed (hr:mm:ss) --> 04:19:43, Epoch: 843, Training loss: 2.156021
Time_lapsed (hr:mm:ss) --> 04:19:45, Epoch: 843, Training loss: 1.9033302
Time_lapsed (hr:mm:ss) --> 04:19:47, Epoch: 843, Training loss: 1.9067713
Time_lapsed (hr:mm:ss) --> 04:19:49, Epoch: 843, Training loss: 1.6686089
Time_lapsed (hr:mm:ss) --> 04:19:51, Epoch: 843, Training loss: 1.9420809
Time_lapsed (hr:mm:ss) --> 04:19:53, Epoch: 843, Training loss: 2.095923
Time_lapsed (hr:mm:ss) --> 04:19:56, Epoch: 844, Training loss: 1.8095698
Time_lapsed (hr:mm:ss) --> 04:19:58, Epoch: 844, Training loss: 1.9118536
Time_lapsed (hr:mm:ss) --> 04:20:00, Epoch: 844, Training loss: 1.9090251
Time_lapsed (hr:mm:ss) --> 04:20:02, Epoch: 844, Training loss: 1.9657598
Time_lapsed (hr:mm:ss) --> 04:20:04, Epoch: 844, Training loss: 1.9825171
Time_lapsed (hr:mm:ss) --> 04:20:06, Epoch: 844, Training loss: 1.8258021
Time_lapsed (hr:mm:ss) --> 04:20:07, Epoch: 844, Training loss: 1.7216263
Time_lapsed (hr:mm:ss) --> 04:20:09, Epoch: 844, Training loss: 1.9088768
Time_lapsed (hr:mm:ss) --> 04:20:11, Epoch: 844, Training loss: 1.7515904
Time_lapsed (hr:mm:ss) --> 04:20:15, Epoch: 845, Training loss: 2.1104202
Time_lapsed (hr:mm:ss) --> 04:20:17, Epoch: 845, Training loss: 1.8175702
Time_lapsed (hr:mm:ss) --> 04:20:19, Epoch: 845, Training loss: 1.9617026
Time_lapsed (hr:mm:ss) --> 04:20:20, Epoch: 845, Training loss: 1.7865984
Time_lapsed (hr:mm:ss) --> 04:20:22, Epoch: 845, Training loss: 1.949399
Time_lapsed (hr:mm:ss) --> 04:20:24, Epoch: 845, Training loss: 1.7343712
Time_lapsed (hr:mm:ss) --> 04:20:26, Epoch: 845, Training loss: 1.627667
Time_lapsed (hr:mm:ss) --> 04:20:28, Epoch: 845, Training loss: 2.0248904
Time_lapsed (hr:mm:ss) --> 04:20:30, Epoch: 845, Training loss: 1.7347084
Time_lapsed (hr:mm:ss) --> 04:20:33, Epoch: 846, Training loss: 1.8994244
Time_lapsed (hr:mm:ss) --> 04:20:35, Epoch: 846, Training loss: 2.3940217
Time_lapsed (hr:mm:ss) --> 04:20:37, Epoch: 846, Training loss: 1.9928435
Time_lapsed (hr:mm:ss) --> 04:20:39, Epoch: 846, Training loss: 1.8355765
Time_lapsed (hr:mm:ss) --> 04:20:41, Epoch: 846, Training loss: 1.9548445
Time_lapsed (hr:mm:ss) --> 04:20:43, Epoch: 846, Training loss: 1.8321705
Time_lapsed (hr:mm:ss) --> 04:20:44, Epoch: 846, Training loss: 1.7959607
Time_lapsed (hr:mm:ss) --> 04:20:46, Epoch: 846, Training loss: 1.8257487
Time_lapsed (hr:mm:ss) --> 04:20:48, Epoch: 846, Training loss: 1.960753
Time_lapsed (hr:mm:ss) --> 04:20:52, Epoch: 847, Training loss: 1.7566049
Time_lapsed (hr:mm:ss) --> 04:20:54, Epoch: 847, Training loss: 1.9878619
Time_lapsed (hr:mm:ss) --> 04:20:56, Epoch: 847, Training loss: 1.9332861
Time_lapsed (hr:mm:ss) --> 04:20:58, Epoch: 847, Training loss: 1.9514468
Time_lapsed (hr:mm:ss) --> 04:20:59, Epoch: 847, Training loss: 1.7838066
Time_lapsed (hr:mm:ss) --> 04:21:01, Epoch: 847, Training loss: 1.7259387
Time_lapsed (hr:mm:ss) --> 04:21:03, Epoch: 847, Training loss: 1.7549604
Time_lapsed (hr:mm:ss) --> 04:21:05, Epoch: 847, Training loss: 1.7772863
Time_lapsed (hr:mm:ss) --> 04:21:07, Epoch: 847, Training loss: 1.7959456
Time_lapsed (hr:mm:ss) --> 04:21:11, Epoch: 848, Training loss: 1.860861
Time_lapsed (hr:mm:ss) --> 04:21:13, Epoch: 848, Training loss: 2.5437033
Time_lapsed (hr:mm:ss) --> 04:21:14, Epoch: 848, Training loss: 1.7559612
Time_lapsed (hr:mm:ss) --> 04:21:16, Epoch: 848, Training loss: 2.0492356
Time_lapsed (hr:mm:ss) --> 04:21:18, Epoch: 848, Training loss: 2.0384097
Time_lapsed (hr:mm:ss) --> 04:21:20, Epoch: 848, Training loss: 1.9643161
Time_lapsed (hr:mm:ss) --> 04:21:22, Epoch: 848, Training loss: 1.5295439
Time_lapsed (hr:mm:ss) --> 04:21:24, Epoch: 848, Training loss: 1.6856039
Time_lapsed (hr:mm:ss) --> 04:21:25, Epoch: 848, Training loss: 1.7831774
Time_lapsed (hr:mm:ss) --> 04:21:29, Epoch: 849, Training loss: 1.9620861
Time_lapsed (hr:mm:ss) --> 04:21:31, Epoch: 849, Training loss: 2.2985163
Time_lapsed (hr:mm:ss) --> 04:21:33, Epoch: 849, Training loss: 1.8208842
Time_lapsed (hr:mm:ss) --> 04:21:35, Epoch: 849, Training loss: 2.2593737
Time_lapsed (hr:mm:ss) --> 04:21:37, Epoch: 849, Training loss: 1.9449906
Time_lapsed (hr:mm:ss) --> 04:21:39, Epoch: 849, Training loss: 1.8452945
Time_lapsed (hr:mm:ss) --> 04:21:40, Epoch: 849, Training loss: 1.5807476
Time_lapsed (hr:mm:ss) --> 04:21:42, Epoch: 849, Training loss: 1.6353414
Time_lapsed (hr:mm:ss) --> 04:21:44, Epoch: 849, Training loss: 1.8502176
Time_lapsed (hr:mm:ss) --> 04:21:48, Epoch: 850, Training loss: 1.7275394
Time_lapsed (hr:mm:ss) --> 04:21:50, Epoch: 850, Training loss: 2.212362
Time_lapsed (hr:mm:ss) --> 04:21:52, Epoch: 850, Training loss: 1.9900864
Time_lapsed (hr:mm:ss) --> 04:21:53, Epoch: 850, Training loss: 2.0173059
Time_lapsed (hr:mm:ss) --> 04:21:55, Epoch: 850, Training loss: 1.8713259
Time_lapsed (hr:mm:ss) --> 04:21:57, Epoch: 850, Training loss: 1.8309966
Time_lapsed (hr:mm:ss) --> 04:21:59, Epoch: 850, Training loss: 1.6624082
Time_lapsed (hr:mm:ss) --> 04:22:01, Epoch: 850, Training loss: 1.8761955
Time_lapsed (hr:mm:ss) --> 04:22:03, Epoch: 850, Training loss: 1.9518136
Time_lapsed (hr:mm:ss) --> 04:22:06, Epoch: 851, Training loss: 1.714446
Time_lapsed (hr:mm:ss) --> 04:22:08, Epoch: 851, Training loss: 1.871582
Time_lapsed (hr:mm:ss) --> 04:22:10, Epoch: 851, Training loss: 1.7127956
Time_lapsed (hr:mm:ss) --> 04:22:12, Epoch: 851, Training loss: 1.9535286
Time_lapsed (hr:mm:ss) --> 04:22:14, Epoch: 851, Training loss: 1.899575
Time_lapsed (hr:mm:ss) --> 04:22:16, Epoch: 851, Training loss: 1.836419
Time_lapsed (hr:mm:ss) --> 04:22:18, Epoch: 851, Training loss: 1.5244712
Time_lapsed (hr:mm:ss) --> 04:22:19, Epoch: 851, Training loss: 1.8736897
Time_lapsed (hr:mm:ss) --> 04:22:21, Epoch: 851, Training loss: 2.0385556
Time_lapsed (hr:mm:ss) --> 04:22:25, Epoch: 852, Training loss: 1.6213163
Time_lapsed (hr:mm:ss) --> 04:22:27, Epoch: 852, Training loss: 2.181867
Time_lapsed (hr:mm:ss) --> 04:22:29, Epoch: 852, Training loss: 1.8002203
Time_lapsed (hr:mm:ss) --> 04:22:31, Epoch: 852, Training loss: 2.069701
Time_lapsed (hr:mm:ss) --> 04:22:32, Epoch: 852, Training loss: 1.8230824
Time_lapsed (hr:mm:ss) --> 04:22:34, Epoch: 852, Training loss: 1.7107229
Time_lapsed (hr:mm:ss) --> 04:22:36, Epoch: 852, Training loss: 1.6289235
Time_lapsed (hr:mm:ss) --> 04:22:38, Epoch: 852, Training loss: 2.0471554
Time_lapsed (hr:mm:ss) --> 04:22:40, Epoch: 852, Training loss: 2.2012055
Time_lapsed (hr:mm:ss) --> 04:22:44, Epoch: 853, Training loss: 1.9239334
Time_lapsed (hr:mm:ss) --> 04:22:45, Epoch: 853, Training loss: 2.0034146
Time_lapsed (hr:mm:ss) --> 04:22:47, Epoch: 853, Training loss: 1.7496449
Time_lapsed (hr:mm:ss) --> 04:22:49, Epoch: 853, Training loss: 2.0233765
Time_lapsed (hr:mm:ss) --> 04:22:51, Epoch: 853, Training loss: 1.650647
Time_lapsed (hr:mm:ss) --> 04:22:53, Epoch: 853, Training loss: 1.8599532
Time_lapsed (hr:mm:ss) --> 04:22:55, Epoch: 853, Training loss: 1.7594138
Time_lapsed (hr:mm:ss) --> 04:22:57, Epoch: 853, Training loss: 1.8401306
Time_lapsed (hr:mm:ss) --> 04:22:58, Epoch: 853, Training loss: 2.1843119
Time_lapsed (hr:mm:ss) --> 04:23:02, Epoch: 854, Training loss: 1.6794584
Time_lapsed (hr:mm:ss) --> 04:23:04, Epoch: 854, Training loss: 2.0244837
Time_lapsed (hr:mm:ss) --> 04:23:06, Epoch: 854, Training loss: 1.9945114
Time_lapsed (hr:mm:ss) --> 04:23:08, Epoch: 854, Training loss: 2.280342
Time_lapsed (hr:mm:ss) --> 04:23:09, Epoch: 854, Training loss: 1.997628
Time_lapsed (hr:mm:ss) --> 04:23:11, Epoch: 854, Training loss: 1.9069545
Time_lapsed (hr:mm:ss) --> 04:23:13, Epoch: 854, Training loss: 1.7737522
Time_lapsed (hr:mm:ss) --> 04:23:15, Epoch: 854, Training loss: 1.8144659
Time_lapsed (hr:mm:ss) --> 04:23:17, Epoch: 854, Training loss: 1.9623971
Time_lapsed (hr:mm:ss) --> 04:23:21, Epoch: 855, Training loss: 1.8316005
Time_lapsed (hr:mm:ss) --> 04:23:23, Epoch: 855, Training loss: 2.3006694
Time_lapsed (hr:mm:ss) --> 04:23:24, Epoch: 855, Training loss: 1.8333198
Time_lapsed (hr:mm:ss) --> 04:23:26, Epoch: 855, Training loss: 1.9188749
Time_lapsed (hr:mm:ss) --> 04:23:28, Epoch: 855, Training loss: 2.1601439
Time_lapsed (hr:mm:ss) --> 04:23:30, Epoch: 855, Training loss: 1.9609776
Time_lapsed (hr:mm:ss) --> 04:23:32, Epoch: 855, Training loss: 1.5902703
Time_lapsed (hr:mm:ss) --> 04:23:34, Epoch: 855, Training loss: 2.0804822
Time_lapsed (hr:mm:ss) --> 04:23:36, Epoch: 855, Training loss: 1.7905192
Time_lapsed (hr:mm:ss) --> 04:23:39, Epoch: 856, Training loss: 1.780982
Time_lapsed (hr:mm:ss) --> 04:23:41, Epoch: 856, Training loss: 2.4531465
Time_lapsed (hr:mm:ss) --> 04:23:43, Epoch: 856, Training loss: 1.7460614
Time_lapsed (hr:mm:ss) --> 04:23:45, Epoch: 856, Training loss: 1.9882209
Time_lapsed (hr:mm:ss) --> 04:23:47, Epoch: 856, Training loss: 1.9722908
Time_lapsed (hr:mm:ss) --> 04:23:49, Epoch: 856, Training loss: 1.7376623
Time_lapsed (hr:mm:ss) --> 04:23:50, Epoch: 856, Training loss: 1.6690487
Time_lapsed (hr:mm:ss) --> 04:23:52, Epoch: 856, Training loss: 1.7923794
Time_lapsed (hr:mm:ss) --> 04:23:54, Epoch: 856, Training loss: 2.2089775
Time_lapsed (hr:mm:ss) --> 04:23:58, Epoch: 857, Training loss: 1.8982134
Time_lapsed (hr:mm:ss) --> 04:24:00, Epoch: 857, Training loss: 2.4045014
Time_lapsed (hr:mm:ss) --> 04:24:02, Epoch: 857, Training loss: 1.6024805
Time_lapsed (hr:mm:ss) --> 04:24:04, Epoch: 857, Training loss: 1.6276429
Time_lapsed (hr:mm:ss) --> 04:24:05, Epoch: 857, Training loss: 2.0260165
Time_lapsed (hr:mm:ss) --> 04:24:07, Epoch: 857, Training loss: 1.7803328
Time_lapsed (hr:mm:ss) --> 04:24:09, Epoch: 857, Training loss: 1.6890138
Time_lapsed (hr:mm:ss) --> 04:24:11, Epoch: 857, Training loss: 1.8464445
Time_lapsed (hr:mm:ss) --> 04:24:13, Epoch: 857, Training loss: 1.8869562
Time_lapsed (hr:mm:ss) --> 04:24:17, Epoch: 858, Training loss: 1.732651
Time_lapsed (hr:mm:ss) --> 04:24:18, Epoch: 858, Training loss: 2.0011606
Time_lapsed (hr:mm:ss) --> 04:24:20, Epoch: 858, Training loss: 1.7719566
Time_lapsed (hr:mm:ss) --> 04:24:22, Epoch: 858, Training loss: 1.8287222
Time_lapsed (hr:mm:ss) --> 04:24:24, Epoch: 858, Training loss: 1.9788301
Time_lapsed (hr:mm:ss) --> 04:24:26, Epoch: 858, Training loss: 1.8068112
Time_lapsed (hr:mm:ss) --> 04:24:28, Epoch: 858, Training loss: 1.818132
Time_lapsed (hr:mm:ss) --> 04:24:29, Epoch: 858, Training loss: 1.8488544
Time_lapsed (hr:mm:ss) --> 04:24:31, Epoch: 858, Training loss: 1.7816578
Time_lapsed (hr:mm:ss) --> 04:24:35, Epoch: 859, Training loss: 1.8548568
Time_lapsed (hr:mm:ss) --> 04:24:37, Epoch: 859, Training loss: 2.133469
Time_lapsed (hr:mm:ss) --> 04:24:39, Epoch: 859, Training loss: 1.9697874
Time_lapsed (hr:mm:ss) --> 04:24:41, Epoch: 859, Training loss: 1.9552094
Time_lapsed (hr:mm:ss) --> 04:24:43, Epoch: 859, Training loss: 1.8767936
Time_lapsed (hr:mm:ss) --> 04:24:44, Epoch: 859, Training loss: 1.9724941
Time_lapsed (hr:mm:ss) --> 04:24:46, Epoch: 859, Training loss: 1.5797548
Time_lapsed (hr:mm:ss) --> 04:24:48, Epoch: 859, Training loss: 1.9248302
Time_lapsed (hr:mm:ss) --> 04:24:50, Epoch: 859, Training loss: 1.9658487
Time_lapsed (hr:mm:ss) --> 04:24:54, Epoch: 860, Training loss: 1.7368143
Time_lapsed (hr:mm:ss) --> 04:24:55, Epoch: 860, Training loss: 2.1168501
Time_lapsed (hr:mm:ss) --> 04:24:57, Epoch: 860, Training loss: 1.7371386
Time_lapsed (hr:mm:ss) --> 04:24:59, Epoch: 860, Training loss: 2.1472373
Time_lapsed (hr:mm:ss) --> 04:25:01, Epoch: 860, Training loss: 1.9561229
Time_lapsed (hr:mm:ss) --> 04:25:03, Epoch: 860, Training loss: 1.9271352
Time_lapsed (hr:mm:ss) --> 04:25:05, Epoch: 860, Training loss: 1.7822019
Time_lapsed (hr:mm:ss) --> 04:25:07, Epoch: 860, Training loss: 1.8794806
Time_lapsed (hr:mm:ss) --> 04:25:08, Epoch: 860, Training loss: 2.0213664
Time_lapsed (hr:mm:ss) --> 04:25:12, Epoch: 861, Training loss: 1.8510902
Time_lapsed (hr:mm:ss) --> 04:25:14, Epoch: 861, Training loss: 2.2149987
Time_lapsed (hr:mm:ss) --> 04:25:16, Epoch: 861, Training loss: 1.9772754
Time_lapsed (hr:mm:ss) --> 04:25:18, Epoch: 861, Training loss: 2.0577323
Time_lapsed (hr:mm:ss) --> 04:25:20, Epoch: 861, Training loss: 1.9526082
Time_lapsed (hr:mm:ss) --> 04:25:21, Epoch: 861, Training loss: 1.8234956
Time_lapsed (hr:mm:ss) --> 04:25:23, Epoch: 861, Training loss: 1.7355168
Time_lapsed (hr:mm:ss) --> 04:25:25, Epoch: 861, Training loss: 1.8213428
Time_lapsed (hr:mm:ss) --> 04:25:27, Epoch: 861, Training loss: 2.248941
Time_lapsed (hr:mm:ss) --> 04:25:31, Epoch: 862, Training loss: 2.049066
Time_lapsed (hr:mm:ss) --> 04:25:32, Epoch: 862, Training loss: 2.1596553
Time_lapsed (hr:mm:ss) --> 04:25:34, Epoch: 862, Training loss: 1.7837052
Time_lapsed (hr:mm:ss) --> 04:25:36, Epoch: 862, Training loss: 1.8883815
Time_lapsed (hr:mm:ss) --> 04:25:38, Epoch: 862, Training loss: 1.8233439
Time_lapsed (hr:mm:ss) --> 04:25:40, Epoch: 862, Training loss: 1.8317754
Time_lapsed (hr:mm:ss) --> 04:25:42, Epoch: 862, Training loss: 1.8068247
Time_lapsed (hr:mm:ss) --> 04:25:44, Epoch: 862, Training loss: 1.878479
Time_lapsed (hr:mm:ss) --> 04:25:46, Epoch: 862, Training loss: 1.8196871
Time_lapsed (hr:mm:ss) --> 04:25:49, Epoch: 863, Training loss: 1.9157851
Time_lapsed (hr:mm:ss) --> 04:25:51, Epoch: 863, Training loss: 2.1592863
Time_lapsed (hr:mm:ss) --> 04:25:53, Epoch: 863, Training loss: 1.8736111
Time_lapsed (hr:mm:ss) --> 04:25:55, Epoch: 863, Training loss: 2.1042976
Time_lapsed (hr:mm:ss) --> 04:25:57, Epoch: 863, Training loss: 1.9296525
Time_lapsed (hr:mm:ss) --> 04:25:58, Epoch: 863, Training loss: 1.7071534
Time_lapsed (hr:mm:ss) --> 04:26:00, Epoch: 863, Training loss: 1.7904484
